UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Vibration Sensor [g],Acoustic Emission [dB],Current Draw [A],RUL,failure_mode,time_to_failure
4621,L51800,L,303.1,311.3,1336,52.6,172,1,Heat Dissipation Failure,0.4546363612408317,69.14487378127177,7.906667882736622,81,Heat Dissipation Failure,81
4622,L51801,L,303.0,311.2,1341,51.0,174,1,Heat Dissipation Failure,0.6726226545635633,71.16173016592869,10.6322089062128,79,Heat Dissipation Failure,79
4623,M19482,M,303.0,311.1,1526,37.3,176,0,No Failure,0.4112670541144229,59.12378318517844,12.38809396732515,77,No Failure,77
4624,L51803,L,303.0,311.1,1525,40.7,179,0,No Failure,0.5771796177235662,55.956029407917846,10.762883050638075,74,No Failure,74
4625,M19484,M,303.0,311.1,1428,39.8,181,0,No Failure,0.5356252788706084,50.67865081371764,12.482236744990749,72,No Failure,72
4626,L51805,L,303.0,311.2,1511,45.7,184,0,No Failure,0.6261519252535516,71.22341127715129,11.127429444857858,69,No Failure,69
4627,L51806,L,303.0,311.2,1664,29.8,186,0,No Failure,0.4332810915222495,57.80158995540775,10.858699340984058,67,No Failure,67
4628,M19487,M,303.0,311.2,1592,38.9,188,0,No Failure,0.426703110087624,65.67518428550869,10.733669737664297,65,No Failure,65
4629,M19488,M,303.0,311.1,1597,36.7,191,0,No Failure,0.6096069907477398,56.29372316245259,11.2268865333003,62,No Failure,62
4630,L51809,L,303.0,311.2,1735,26.1,194,0,No Failure,0.542532130833011,67.69132820456018,9.22892180517548,59,No Failure,59
4631,L51810,L,302.9,311.2,1751,23.8,196,0,No Failure,0.3455062653323241,56.49941204092293,7.396252296254427,57,No Failure,57
4632,L51811,L,303.0,311.2,1383,44.6,198,0,No Failure,0.4460694985536729,54.04140433191328,11.908086822926618,55,No Failure,55
4633,M19492,M,302.9,311.2,1330,53.7,200,1,Heat Dissipation Failure,0.5386382653848061,58.95746784523125,12.323484601011533,53,Heat Dissipation Failure,53
4634,L51813,L,303.0,311.2,1382,50.5,203,0,No Failure,0.5837764221546589,57.34112149519181,10.503957621812088,50,No Failure,50
4635,L51814,L,303.0,311.2,1755,30.4,205,0,No Failure,0.4320769346807045,62.98149892730606,8.903248760731259,48,No Failure,48
4636,M19495,M,303.0,311.2,1614,35.7,207,0,No Failure,0.2085744010183058,59.74302536403738,6.8845657669407245,46,No Failure,46
4637,L51816,L,303.0,311.3,1466,43.0,210,0,No Failure,0.5523223185737033,63.13851197275961,10.171614199846776,43,No Failure,43
4638,M19497,M,303.1,311.3,1847,24.7,212,0,No Failure,0.3779679310056024,58.54489263457353,7.302099310564057,41,No Failure,41
4639,L51818,L,303.1,311.3,1474,34.8,215,0,No Failure,0.2982661201877589,56.67446314490597,7.022024994724148,38,No Failure,38
4640,L51819,L,303.1,311.3,1657,31.8,217,0,No Failure,0.2167674075015859,57.08219726051964,9.958536943968614,36,No Failure,36
4641,L51820,L,303.1,311.2,1435,40.1,219,0,No Failure,0.5813980860197742,70.22469399015513,8.47246099762397,34,No Failure,34
4642,H34055,H,303.1,311.3,1494,42.7,221,0,No Failure,0.5128617450404966,61.12585466113468,10.69061911232954,32,No Failure,32
4643,L51822,L,303.2,311.4,1238,54.6,226,1,Heat Dissipation Failure,0.4774343619287748,50.08118895273478,9.681408794876251,27,Heat Dissipation Failure,27
4644,L51823,L,303.2,311.4,1324,54.2,228,1,Heat Dissipation Failure,0.6389024362962762,57.3989549327296,8.78673086755478,25,Heat Dissipation Failure,25
4645,L51824,L,303.2,311.4,1514,41.2,230,0,No Failure,0.5637324683023073,60.48433016237938,6.590169838542069,23,No Failure,23
4646,L51825,L,303.3,311.4,1732,25.6,232,0,No Failure,0.6616300042721917,69.2269984062519,8.294223748339284,21,No Failure,21
4647,L51826,L,303.3,311.4,1497,46.0,234,1,Tool Wear Failure,0.3607264527833003,65.1434935794495,8.367727019897819,19,Tool Wear Failure,19
4648,L51827,L,303.3,311.4,1958,21.5,0,0,No Failure,0.4965449376046036,55.391410817590426,7.549384652970076,253,No Failure,253
4649,L51828,L,303.3,311.4,1630,32.5,2,0,No Failure,0.3383286625051985,72.09177876786225,9.34191140951523,251,No Failure,251
4650,M19509,M,303.3,311.4,1395,59.1,4,0,No Failure,0.4770617668144533,59.84419817599261,7.705496017650697,249,No Failure,249
4651,L51830,L,303.3,311.4,1658,30.5,7,0,No Failure,0.4751384146233323,66.23164905537472,9.67251450541757,246,No Failure,246
4652,L51831,L,303.2,311.4,1349,51.1,9,1,Heat Dissipation Failure,0.562661363726307,54.22495751300049,10.480822427337312,244,Heat Dissipation Failure,244
4653,L51832,L,303.1,311.2,1452,52.9,11,0,No Failure,0.5045563881141898,48.00918452374551,8.347660091221645,242,No Failure,242
4654,M19513,M,303.1,311.1,1594,35.5,13,0,No Failure,0.5623407138279916,52.9578425481582,10.85081725883717,240,No Failure,240
4655,M19514,M,303.1,311.0,1510,47.6,16,0,No Failure,0.5703440133138894,43.74833261902147,7.277284257504593,237,No Failure,237
4656,L51835,L,303.1,311.1,1854,22.6,19,0,No Failure,0.7154928677383142,70.56044663626454,7.775645203207419,234,No Failure,234
4657,L51836,L,303.1,311.2,1626,32.3,21,0,No Failure,0.4684703344713876,61.07266459443208,9.773565404750462,232,No Failure,232
4658,L51837,L,303.1,311.2,1628,35.2,23,0,No Failure,0.4058977299333621,55.37677990775984,11.374082183777276,230,No Failure,230
4659,L51838,L,303.1,311.2,1679,34.8,25,0,No Failure,0.5246083615316409,62.2631201499006,11.734799082978531,228,No Failure,228
4660,M19519,M,303.1,311.2,1489,44.5,27,0,No Failure,0.4197719972860456,60.94667018090083,13.224781244315118,226,No Failure,226
4661,L51840,L,303.2,311.2,1439,43.9,30,0,No Failure,0.6481960768436537,63.10466697806996,9.24682225036498,223,No Failure,223
4662,L51841,L,303.3,311.3,1350,48.1,32,1,Heat Dissipation Failure,0.4716781961054767,66.04765700568134,9.74499736264339,221,Heat Dissipation Failure,221
4663,H34076,H,303.3,311.2,1607,31.7,34,0,No Failure,0.4434423632126009,58.55039423487492,7.934648941964026,219,No Failure,219
4664,L51843,L,303.3,311.3,1389,53.9,39,0,No Failure,0.4528684278848882,55.60080346949506,7.492467336017954,214,No Failure,214
4665,M19524,M,303.3,311.3,1566,46.1,41,0,No Failure,0.5718417423471641,64.13887607185958,10.457144172655047,212,No Failure,212
4666,M19525,M,303.4,311.4,1307,54.0,44,1,Heat Dissipation Failure,0.4842253016768514,64.01166388942232,8.448257001107514,209,Heat Dissipation Failure,209
4667,M19526,M,303.3,311.5,1569,36.6,47,0,No Failure,0.4358333179869618,60.50367904060673,12.46475840003458,206,No Failure,206
4668,H34081,H,303.3,311.4,1651,30.6,50,0,No Failure,0.6665351917623531,70.88777094340386,7.075228536265218,203,No Failure,203
4669,H34082,H,303.3,311.4,1692,27.9,55,0,No Failure,0.414383015933825,57.81088938569174,10.972706411649392,198,No Failure,198
4670,M19529,M,303.3,311.5,1373,47.3,60,1,Heat Dissipation Failure,0.5035566074032993,55.50071014182366,7.988521522365941,193,Heat Dissipation Failure,193
4671,L51850,L,303.2,311.4,1610,35.5,63,0,No Failure,0.565230615161023,62.09045713753301,8.359103066455832,190,No Failure,190
4672,L51851,L,303.3,311.4,1511,43.4,65,0,No Failure,0.3368664889582926,56.625310715432505,11.07822413050406,188,No Failure,188
4673,L51852,L,303.3,311.5,1412,55.6,67,0,No Failure,0.5480260501405925,62.47758262072448,8.648239127784183,186,No Failure,186
4674,L51853,L,303.4,311.5,1501,36.2,69,0,No Failure,0.394489232451955,55.8349587208028,8.9684318649602,184,No Failure,184
4675,L51854,L,303.4,311.5,1414,44.8,71,0,No Failure,0.5822782780834003,57.99878858534057,8.375683272896863,182,No Failure,182
4676,H34089,H,303.5,311.5,1629,33.5,73,0,No Failure,0.4037348988081023,69.45420210019583,13.570059583226882,180,No Failure,180
4677,L51856,L,303.4,311.5,1879,21.3,78,0,No Failure,0.5692769031848861,57.9720632162616,8.765027377839981,175,No Failure,175
4678,H34091,H,303.5,311.6,1466,47.0,80,0,No Failure,0.6105833066294712,56.00574227991352,10.103104434865529,173,No Failure,173
4679,H34092,H,303.6,311.7,1476,40.1,85,0,No Failure,0.5861436525632805,65.8533939435325,9.596172799437852,168,No Failure,168
4680,L51859,L,303.6,311.8,1695,30.7,90,0,No Failure,0.5251316648238102,54.74479024856653,10.442834123448522,163,No Failure,163
4681,L51860,L,303.6,311.7,1491,39.8,92,0,No Failure,0.47686990570703,56.53528384926466,8.770526106068129,161,No Failure,161
4682,M19541,M,303.6,311.8,1659,34.7,94,0,No Failure,0.4423580423665156,62.88280560254497,9.5983655309167,159,No Failure,159
4683,L51862,L,303.6,311.8,1567,31.7,97,0,No Failure,0.6471034690817103,64.69205711936645,10.78790401798787,156,No Failure,156
4684,L51863,L,303.6,311.8,1736,32.9,99,0,No Failure,0.4300504779832357,66.10238195540538,8.273985723994016,154,No Failure,154
4685,M19544,M,303.6,311.8,1421,44.8,101,1,No Failure,0.3962933926430004,56.26389083889757,12.178642713256307,152,No Failure,152
4686,M19545,M,303.6,311.8,1627,30.8,104,0,No Failure,0.566536893503283,62.9800433649306,12.370961038083266,149,No Failure,149
4687,M19546,M,303.5,311.6,1562,34.2,107,0,No Failure,0.4203863196813504,57.66945900227911,11.21298525231748,146,No Failure,146
4688,L51867,L,303.5,311.6,2183,17.0,110,0,No Failure,0.4049936502533873,56.97172183244684,10.139752767192968,143,No Failure,143
4689,L51868,L,303.5,311.6,1577,38.1,112,0,No Failure,0.3556395737830234,66.01606391146143,4.018797103590928,141,No Failure,141
4690,M19549,M,303.4,311.5,1560,36.4,114,0,No Failure,0.4517090160539482,57.25222802070207,10.848582265308924,139,No Failure,139
4691,M19550,M,303.4,311.5,1483,43.0,117,0,No Failure,0.4917284976103507,61.3910229801049,9.21733918954227,136,No Failure,136
4692,L51871,L,303.5,311.5,1535,33.3,120,0,No Failure,0.5243091727660699,60.7778973461532,9.50745117716492,133,No Failure,133
4693,M19552,M,303.4,311.4,1606,29.6,122,0,No Failure,0.5951306244299484,54.64622811830749,6.205245338954367,131,No Failure,131
4694,M19553,M,303.4,311.5,1817,24.7,125,0,No Failure,0.5526897923665793,64.8304642767816,10.987176971748385,128,No Failure,128
4695,L51874,L,303.4,311.5,1424,50.8,128,0,No Failure,0.480912778044682,62.80140446839477,7.102837906346091,125,No Failure,125
4696,L51875,L,303.3,311.6,1514,34.7,130,0,No Failure,0.480180432362028,50.06854694064789,10.236849091982789,123,No Failure,123
4697,L51876,L,303.4,311.6,1449,41.7,132,0,No Failure,0.5510157468915183,61.38710555618672,11.809314963819682,121,No Failure,121
4698,M19557,M,303.5,311.6,1573,34.0,134,0,No Failure,0.627257016292857,56.13513282916689,9.061343637364896,119,No Failure,119
4699,L51878,L,303.4,311.6,1564,41.9,137,0,No Failure,0.5126314199483201,65.48537653206314,12.43210345045688,116,No Failure,116
4700,L51879,L,303.5,311.6,1428,46.2,139,0,No Failure,0.4530869145789591,52.77300081609621,8.506019243585639,114,No Failure,114
4701,L51880,L,303.5,311.7,1620,31.0,141,0,No Failure,0.4007133998914454,58.21761515685228,11.200866153462004,112,No Failure,112
4702,H34115,H,303.5,311.7,1584,32.7,143,0,No Failure,0.3554794735587774,61.81012275494233,7.3904284970829455,110,No Failure,110
4703,L51882,L,303.6,311.8,1222,66.8,148,1,Heat Dissipation Failure,0.5666269672043523,60.271701470709374,12.062260869361047,105,Heat Dissipation Failure,105
4704,M19563,M,303.6,311.8,1432,42.5,150,0,No Failure,0.5577978523639557,63.81479128356986,11.75198076515858,103,No Failure,103
4705,L51884,L,303.7,311.9,1561,33.3,153,0,No Failure,0.5577363525106661,52.40789006995355,10.93671584592746,100,No Failure,100
4706,L51885,L,303.6,311.8,1614,33.2,155,0,No Failure,0.4871340553647944,68.25957168433689,9.213431726772376,98,No Failure,98
4707,L51886,L,303.5,311.7,1959,22.3,157,0,No Failure,0.640693474589175,62.62572329394136,7.195998753143776,96,No Failure,96
4708,L51887,L,303.5,311.8,1944,23.5,159,0,No Failure,0.4515881505415182,66.79859106500447,9.218719369561086,94,No Failure,94
4709,L51888,L,303.4,311.7,1793,25.8,161,0,No Failure,0.5955269237207206,64.3712008461662,12.220614351496245,92,No Failure,92
4710,M19569,M,303.4,311.6,1446,50.0,163,0,No Failure,0.4961257105010457,59.94194942772478,10.25992374313823,90,No Failure,90
4711,L51890,L,303.4,311.7,1673,32.2,166,0,No Failure,0.4391649235320662,53.579008945444194,6.8939261409751005,87,No Failure,87
4712,M19571,M,303.4,311.7,1515,44.2,168,0,No Failure,0.5592530307317761,57.18223409375649,7.750544721160118,85,No Failure,85
4713,L51892,L,303.4,311.8,1564,35.9,171,0,No Failure,0.5409636118683994,67.94781666431288,12.50630280170456,82,No Failure,82
4714,L51893,L,303.5,311.8,1451,45.2,173,0,No Failure,0.5356972759266926,66.9271889082819,10.975825504255772,80,No Failure,80
4715,H34128,H,303.4,311.8,1693,28.3,175,0,No Failure,0.5081278422056199,56.90200009948155,7.531999758520144,78,No Failure,78
4716,L51895,L,303.4,311.7,1476,42.3,180,0,No Failure,0.4962106918283169,45.90847856898911,6.468337007650813,73,No Failure,73
4717,L51896,L,303.4,311.6,1712,30.1,182,0,No Failure,0.7388371992870438,58.93655132847441,8.749915730799867,71,No Failure,71
4718,M19577,M,303.4,311.6,1425,45.4,184,0,No Failure,0.6184256645196173,58.561485559354416,6.297282584020161,69,No Failure,69
4719,L51898,L,303.3,311.6,1337,56.8,187,1,Heat Dissipation Failure,0.5722826894985512,58.75113693979808,9.688331019985998,66,Heat Dissipation Failure,66
4720,M19579,M,303.4,311.7,1690,34.9,189,0,No Failure,0.5111799158203388,62.64269600915701,14.903250743672608,64,No Failure,64
4721,M19580,M,303.4,311.7,1353,44.1,192,1,Heat Dissipation Failure,0.6007157200596669,64.38106289660831,6.806087848601656,61,Heat Dissipation Failure,61
4722,L51901,L,303.5,311.8,1927,21.9,195,0,No Failure,0.5517994776391452,64.95149773549763,9.62794867358757,58,No Failure,58
4723,M19582,M,303.4,311.8,1391,42.7,197,0,No Failure,0.5026204752774036,62.22854570067683,12.623853150662502,56,No Failure,56
4724,L51903,L,303.4,311.8,1366,50.9,200,1,Heat Dissipation Failure,0.4696435674734085,50.99614649038682,11.49817571660019,53,Heat Dissipation Failure,53
4725,L51904,L,303.4,311.9,1771,31.6,202,0,No Failure,0.4919082662337312,58.29400133653352,9.702518570401724,51,No Failure,51
4726,M19585,M,303.4,311.8,1515,42.6,204,0,No Failure,0.1829574264121944,71.52044891774595,9.707302659663606,49,No Failure,49
4727,M19586,M,303.4,311.8,2133,18.3,207,0,No Failure,0.5210600839297642,61.87108367401239,7.688180435150842,46,No Failure,46
4728,M19587,M,303.4,311.8,1341,47.0,210,1,Heat Dissipation Failure,0.451152391988964,61.83909784221933,9.464688459988894,43,Heat Dissipation Failure,43
4729,L51908,L,303.4,311.7,1406,47.1,213,0,No Failure,0.6592669998282884,61.79742969886929,10.48688142848026,40,No Failure,40
4730,L51909,L,303.4,311.8,1306,61.0,215,1,Heat Dissipation Failure,0.5019344070811754,62.076898112529946,12.21022708654818,38,Heat Dissipation Failure,38
4731,L51910,L,303.3,311.7,1508,35.5,217,0,No Failure,0.3811036580465038,48.08443909457039,8.759648752970488,36,No Failure,36
4732,L51911,L,303.3,311.6,1301,45.1,219,1,Heat Dissipation Failure,0.4950119845871882,58.80237841544466,9.620329743873077,34,Heat Dissipation Failure,34
4733,L51912,L,303.3,311.7,1539,38.5,221,0,No Failure,0.3953878914937496,59.81053584102655,8.101573038486634,32,No Failure,32
4734,L51913,L,303.3,311.6,1484,44.6,223,0,No Failure,0.5473407415712467,66.40747699626706,10.45065035908101,30,No Failure,30
4735,L51914,L,303.2,311.5,1507,39.2,225,0,No Failure,0.5290947364339486,60.23836447311148,11.567558900617929,28,No Failure,28
4736,L51915,L,303.2,311.5,1544,42.5,227,0,No Failure,0.5957839631108268,51.767443066990296,11.25929602685979,26,No Failure,26
4737,L51916,L,303.2,311.5,1513,37.9,0,0,No Failure,0.4209118208305434,62.15044578085876,7.659625849115289,253,No Failure,253
4738,M19597,M,303.2,311.5,1336,58.2,2,1,Heat Dissipation Failure,0.5034008096228146,55.98087675878627,10.29372641891283,251,Heat Dissipation Failure,251
4739,M19598,M,303.2,311.4,2102,19.0,5,0,No Failure,0.3634978204573365,53.91607179459291,8.645374943499624,248,No Failure,248
4740,L51919,L,303.2,311.4,1351,53.8,8,1,Heat Dissipation Failure,0.5701494781924714,55.82920476641709,12.022100031305666,245,Heat Dissipation Failure,245
4741,L51920,L,303.3,311.5,1601,35.2,10,0,No Failure,0.5518871180440122,62.71252114832258,9.677374554452925,243,No Failure,243
4742,L51921,L,303.2,311.3,1393,52.9,12,0,No Failure,0.5495805021027571,66.29380619880034,6.960973323517831,241,No Failure,241
4743,L51922,L,303.3,311.3,1592,33.7,14,0,No Failure,0.5001619031356941,62.414649725887934,9.560394588784533,239,No Failure,239
4744,L51923,L,303.3,311.3,1409,51.8,16,0,No Failure,0.541477289078879,63.16011611808511,10.916945138397764,237,No Failure,237
4745,L51924,L,303.3,311.3,1393,47.4,18,0,No Failure,0.6604339108308597,62.36522636419001,10.488012126285598,235,No Failure,235
4746,H34159,H,303.2,311.2,1475,43.1,20,0,No Failure,0.4714905742957986,60.50663588430234,8.97640797269604,233,No Failure,233
4747,L51926,L,303.2,311.2,1427,45.6,25,0,No Failure,0.5138645183710084,63.484653174813786,8.829453220257708,228,No Failure,228
4748,L51927,L,303.3,311.2,1763,27.3,27,0,No Failure,0.391387370081859,47.9061226646529,8.024991203567367,226,No Failure,226
4749,L51928,L,303.2,311.2,1363,46.7,29,1,Heat Dissipation Failure,0.4131739038401668,60.55544175652417,9.210500759329388,224,Heat Dissipation Failure,224
4750,L51929,L,303.2,311.2,1404,50.9,31,0,No Failure,0.5097813293093307,54.77537482688874,8.288642066948395,222,No Failure,222
4751,M19610,M,303.2,311.2,1688,31.9,33,0,No Failure,0.6103933546701907,65.81451286272069,11.94017197235463,220,No Failure,220
4752,L51931,L,303.3,311.4,1510,37.3,36,0,No Failure,0.4743719175748427,59.2642234739157,8.197725218536767,217,No Failure,217
4753,H34166,H,303.3,311.3,1502,39.5,38,0,No Failure,0.4764083470687876,60.15474044133915,10.244568924724405,215,No Failure,215
4754,H34167,H,303.2,311.4,1607,36.6,43,0,No Failure,0.4593114755495625,52.47464062873098,10.108607806652666,210,No Failure,210
4755,M19614,M,303.3,311.5,1384,54.8,48,0,No Failure,0.4465243329155677,65.08415444506426,11.891334895769823,205,No Failure,205
4756,L51935,L,303.4,311.7,1295,51.3,51,1,Heat Dissipation Failure,0.5294971455708821,63.136640601369045,12.17873657791674,202,Heat Dissipation Failure,202
4757,H34170,H,303.4,311.7,1991,19.0,53,0,No Failure,0.3502742354821355,62.78473941170252,11.391939886562657,200,No Failure,200
4758,L51937,L,303.4,311.6,1497,42.8,58,0,No Failure,0.6280939576666728,55.93488573915589,10.70585668658026,195,No Failure,195
4759,L51938,L,303.5,311.6,1465,48.7,60,0,No Failure,0.4334577701870539,56.13180077530935,7.902707707811884,193,No Failure,193
4760,L51939,L,303.5,311.6,1361,46.5,62,1,Heat Dissipation Failure,0.5721903485438141,61.11799727222952,7.862259824523485,191,Heat Dissipation Failure,191
4761,L51940,L,303.6,311.7,1546,38.5,64,0,No Failure,0.3730001402606124,56.52750794875975,8.308618360470103,189,No Failure,189
4762,H34175,H,303.7,311.9,1332,52.7,66,1,Heat Dissipation Failure,0.5668840130546218,62.17446481338669,11.50384199925583,187,Heat Dissipation Failure,187
4763,M19622,M,303.7,312.0,2663,11.4,71,1,Power Failure,0.5671944607814497,49.19543698616639,10.146659856501271,182,Power Failure,182
4764,L51943,L,303.7,312.1,1443,45.9,74,0,No Failure,0.5384202072005897,57.56227721796704,11.737314481471126,179,No Failure,179
4765,M19624,M,303.7,312.0,1402,48.6,76,0,No Failure,0.4005571478200208,68.98376732713245,12.005605468640166,177,No Failure,177
4766,L51945,L,303.7,312.0,1892,22.5,79,0,No Failure,0.5249548189598077,62.19742913997882,8.548096199401504,174,No Failure,174
